facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
A & S Metals,11340 COMMERCIAL PARKWAY,CASTROVILLE,CA,95012,CWA,No,,,True
A & S Metals,2510 TECHNOLOGY DR,LOS BANOS,CA,95012,CWA,Yes,04/06/2023,,True
41309 Ave Biona,41309 AVENIDA BIONA,TEMECULA,CA,92951,CWA,No,,,True
A & T Precision Machine Inc,330  PIERCY RD.,SAN JOSE,CA,95138,CWA,No,,,True
A Auto Salvage,1925 S UNION AVENUE,BAKERSFIELD,CA,93307,CWA,No,04/26/2023,,True
A Auto Salvage,1925 SOUTH UNION AVE,BAKERSFIELD,CA,93307,CWA,No,,,True
ABC Press,2780 WALNUT AVENUE,SIGNAL HILL,CA,90806,CWA,No,08/20/2019,,True
11865 178th St,11865 178TH ST,ARTESIA,CA,90701,CWA,No,,,True
ABI General Engineering Inc,12143 RIVERA ROAD,WHITTIER,CA,90606,CWA,No,08/23/2019,,True
A-Best Auto Wrecking,535 GALLARDO,LOS ANGELES,CA,90033,CWA,No,,,True
800 Garden Hwy,800 GARDEN HWY,YUBA CITY,CA,95991,CWA,No,,,True
Stuyt Dairy Farmstead Cheese,15668 S STEINEGUL RD,ESCALON,CA,95320,CWA,No,07/31/1998,,True
Look Transportation,1517 W 139TH ST,GARDENA,CA,90249,CWA,Yes,07/11/2025,,True
Flex,1818 E CARNEGIE AVE,SANTA ANA,CA,92705,CWA,No,12/26/2018,,True
A.G. Spanos Companies,10100 TRINITY PARKWAY,STOCKTON,CA,95219,CWA,No,,,True
A. K. Warren Water Resource Facility,24501 FIGUEROA,CARSON,CA,90745,CWA,No,,,True
A Lua Wood Recycling,18938 MERMACK AVE,LAKE ELSINORE,CA,92532,CWA,No,,,True
A Luna's Marble and Granite,2728 NATHAN AVENUE,MODESTO,CA,95354,CWA,No,,,True
A M Finishing,928 E SOUTH ST,ANAHEIM,CA,92805,CWA,No,10/29/2019,,True
A M Finishing,928 E SOUTH STREET,ANAHEIM,CA,92805,CWA,No,07/26/2021,,True
WCAVD,12317 BRANFORD ST,SUN VALLEY,CA,91352,CWA,No,05/23/2023,,True
ALL AMERICAN AUTO DISMANTLING,3784 OMEC CIRCLE SUITE 4,RANCHO CORDOVA,CA,95742,CWA,No,08/24/2022,,True
"A PACIFIC EXPRESS, ENT.",1259,ONTARIO,CA,91733,CWA,No,,,True
A Plus Ford & Chevy Dismantlers,5523 DUARTE ST,LOS ANGELES,CA,90058,CWA,Yes,10/08/2021,,True
Murrieta,A PORTION OF SEC ON 18 T7S R1W,MURRIETA,CA,92562,CWA,No,,,True
Associated Ready Mix Concrete,35100 DILLON RD,INDIO,CA,92202,CWA,No,,,True
ARO Service,1186 N GROVE ST,ANAHEIM,CA,92806,CWA,No,09/21/2018,,True
ASI Auto Wreckers,814 N MISSION RD,LOS ANGELES,CA,90033,CWA,Yes,,,True
A Storage Place,5220 MISSION BLVD,MONTCLAIR,CA,91762,CWA,No,,,True
A Storage Place,605 ANITA STREET,CHULA VISTA,CA,91911,CWA,No,,,True
A Storage Place,3450 WENTWORTH DRIVE,HEMET,CA,92545,CWA,No,08/24/2021,,True
A Storage Place,83050 AVENUE 45,INDIO,CA,92201,CWA,No,,,True
A Storage Place,650 NEW YORK STREET,REDLANDS,CA,92374,CWA,No,05/19/2020,,True
6079 A St,6079 A,ELMIRA,CA,95625,CWA,No,,,True
A To Z Flame Hardening,2466 56TH STREET,HUNTINGTON PARK,CA,90255,CWA,No,,,True
A Top En-Counter,15121 GRAHAM ST,HUNTINGTON BEACH,CA,92649,CWA,No,,,True
A & A Auto Parts and Service,30 WEST HIGHWAY 98,CALEXICO,CA,92231,CWA,No,05/17/2018,,True
A&A Recycling,22393 OUTER HIGHWAY 18,APPLE VALLEY,CA,92307,CWA,No,,,True
A & A Ready Mixed Concrete,900 W PATTERSON,SIGNAL HILL,CA,90755,CWA,No,10/14/2021,,True
A&A Ready Mixed Concrete,100 E REDONDO BEACH BLVD,GARDENA,CA,90248,CWA,No,,,True
E&H Mobile Truck Repair and Towing,2226 MYRTLE ST,OAKLAND,CA,94607,CWA,No,,,True
National City,1313 W 24TH ST,NATIONAL CITY,CA,91950,CWA,No,,,True
A & I Pallets,9405 SOUTH ALAMEDA STREET,LOS ANGELES,CA,90002,CWA,No,06/06/2018,,True
Art Silva Dairy,5201 MILNES RD,MODESTO,CA,95357,CWA,No,09/18/1997,,True
A&J Electronics Recycling E-Waste,761 MABURY RD SUITE 75,SAN JOSE,CA,95133,CWA,No,04/05/2019,,True
A&J Solutions,1735 DOCKERY,SELMA,CA,93662,CWA,No,,,True
Advanced Machining Techniques,16305B VINEYARD BLVD,MORGAN HILL,CA,95037,CWA,No,,,True
Discount Auto Used Parts (Dismantlers),3679 SOUTH EL DORADO STREET,STOCKTON,CA,95206,CWA,No,,,True
Discount Auto Used Parts (Dismantlers),3679 SOUTH EL DORADO STREET,STOCKTON,CA,92506,CWA,No,,,True
A & M Electronics Inc,25018 AVENUE KEARNY,VALENCIA,CA,91355,CWA,No,06/08/2023,,True
A-1 Automotive Core Supplier,2400 W 5TH ST,SANTA ANA,CA,92703,CWA,No,,,True
Prime Coat & Plating (Redmond Metal Finishing),870 WALSH AVENUE,SANTA CLARA,CA,95050,CWA,No,09/06/2005,,True
"Santa Clara Plating Co., Inc.",2655 LAFAYETTE STREET,SANTA CLARA,CA,95050,CWA,No,01/13/2004,,True
A-1 Self Storage,1415  OLD OAKLAND RD.,SAN JOSE,CA,95112,CWA,No,,,True
A-iPower Corp.,10887 COMMERCE WAY,FONTANA,CA,92337,CWA,Yes,,,True
South Tahoe Public Utility,1275 MEADOW CREST,SOUTH LAKE TAHOE,CA,96150,CWA,No,,,True
"Clean Planet, Inc. Open Saturday",250 PORT ROAD,STOCKTON,CA,95203,CWA,No,09/25/2009,,True
Castle Metals - Stockton,1625 TILLIE LEWIS DRIVE,STOCKTON,CA,95206,CWA,No,01/12/2010,,True
A 1 Auto Body & Paint,1077 BROADWAY,CHULA VISTA,CA,91911,CWA,No,09/06/2006,,True
A1 Auto Dismantling,2005 S UNION AVE,BAKERSFIELD,CA,93307,CWA,No,,,True
All Chrysler and Dodge Auto Wrecking,"3791 RECYCLE ROAD, UNIT 1",RANCHO CORDOVA,CA,95758,CWA,No,05/03/2011,,True
A1 Auto Parts,23900 HIGHWAY 74,PERRIS,CA,92570,CWA,No,,,True
A-1 Wrecking Yard,2019 STONEHURST DR,RIALTO,CA,92377,CWA,No,10/16/2019,,True
NAPA Auto Parts - Crescent City,100 MCNAMARA ROAD,CRESCENT CITY,CA,95531,CWA,No,03/17/2011,,True
A-1 Express Delivery Services Inc,4520 S MAYWOOD AVE,VERNON,CA,90058,CWA,No,01/31/2019,,True
A1 Mold,16027 KAPLAN AVENUE,CITY OF INDUSTRY,CA,91744,CWA,No,07/17/2023,,True
A1 Auto Collision Repair,1800 EAST 55TH STREET,LOS ANGELES,CA,90058,CWA,No,,,True
1800 E 55th St,1800 E 55TH ST,VERNON,CA,90058,CWA,No,,,True
A-1 Self Storage,13623 HIGHWAY 8 BUSINESS,EL CAJON,CA,92021,CWA,No,05/10/2022,,True
A-1 Materials,220 RANKIN,SAN FRANCISCO,CA,94124,CWA,No,,,True
A-1 Self Storage,1190B MORENA BLVD,SAN DIEGO,CA,92110,CWA,No,,,True
A-1 Self Storage,2235 PACIFIC HWY,SAN DIEGO,CA,92101,CWA,No,,,True
Neway Packaging Corporation.,2060 EAST VIA ARADO,COMPTON,CA,90220,CWA,No,05/19/2021,,True
A39SURFBOARDS,1043 CENTER ST,COSTA MESA,CA,92627,CWA,No,,,True
A4 Apparel,6200 MALBURG WAY,VERNON,CA,90058,CWA,No,01/29/2019,,True
A4 Apparel,6199 MALBURG WAY,VERNON,CA,90058,CWA,No,01/14/2021,,True
A & A Septic & Ace Pumping,25775 PAHUTE RD APPLE VALLEY CA 92308,APPLE VALLEY,CA,92308,CWA,No,,,True
AA IMPORTS AUTO WRECKING INC,19407 CAJON BLVD B,SAN BERNARDINO,CA,92407,CWA,No,08/02/2017,,True
A&A Ready Mixed Concrete,100 EAST REDONDO BEACH BLVD,GARDENA,CA,90248,CWA,No,06/26/2020,,True
A&A Ready Mixed Concrete,134 WEST REDONDO BEACH BLVD,GARDENA,CA,90248,CWA,No,02/26/2020,,True
AB Trucking,1639 18TH STREET,OAKLAND,CA,94604,CWA,No,09/18/2006,,True
United Sales Associates,1665 SO RANCHO SANTA FE RD SUITE E2,SAN DIEGO,CA,92117,CWA,No,,,True
AAA Alliance Self Storage,8383 CLAIREMONT MESA BLVD,SAN DIEGO,CA,92111,CWA,No,,,True
AAA Alliance Self Storage,8383 CLAIRMONT MESA BLVD,SAN DIEGO,CA,92111,CWA,No,,,True
My Auto Wrecking,863 ALPHA ST,DUARTE,CA,91010,CWA,No,,,True
AAA Containers Sales & Rentals,11120 ALMOND AVENUE,FONTANA,CA,92337,CWA,Yes,,,True
AAA Winter Park/Orlando,"2696 LAVERY COURT,  UNIT 12,",THOUSAND OAKS,CA,91320,CWA,No,06/22/2022,,True
All Chrysler and Dodge Auto Wrecking,3731 RECYCLE RD,RANCHO CORDOVA,CA,95742,CWA,No,,,True
"AAA Fluting & Machining, Llc.",14044 GARFIELD AVE STE J,PARAMOUNT,CA,90723,CWA,Yes,10/28/2022,,True
"AAA Plating & Inspection, Inc",424 E DIXON ST,COMPTON,CA,90222,CWA,No,03/30/2010,,True
23620 Monument Canyon Dr,23620 MONUMENT CANYON DRIVE,DIAMOND BAR,CA,91765,CWA,No,,,True
AAA Recycling,2810 RUBIDOUX BLVD,RIVERSIDE,CA,92509,CWA,No,,,True
Taylor Road Self Storage,3000 TAYLOR ROAD,ROSEVILLE,CA,95678,CWA,No,,,True
Aacon Auto Parts,7721 S ALAMEDA ST,LOS ANGELES,CA,90001,CWA,No,,,True
"Comfort Now Air, Plumbing, & Heating",GOSHEN AVE AND SHIRK RD,VISALIA,CA,93291,CWA,No,03/05/2015,,True
AAMCO Transmissions & Total Car Care,1406 W. HOLT ST.,POMONA,CA,91768,CWA,No,11/21/2017,,True
Amrep Inc,2500 EAST FRANCIS STREET,ONTARIO,CA,00000,CWA,No,,,True
Aamp of America Inc,2500 E FRANCIS ST,ONTARIO,CA,91761,CWA,No,,,True
Aaren Scientific Inc,1040 S VINTAGE AVE BDLG A,ONTARIO,CA,91761,CWA,No,,,True
Aaron Industrial Recycling,8530 SAN FERNANDO RD,SUN VALLEY,CA,91352,CWA,No,,,True
Aaron Wines,3050 LIMESTONE WAY,PASO ROBLES,CA,93446,CWA,No,,,True
Aaron Wines,3050 LIMESTONE WAY,PASO ROBLES,CA,93446,CWA,No,02/05/2019,,True
Aaron's Auto Group Used Parts,9403 GLENOAKS BLVD,SUN VALLEY,CA,91352,CWA,No,01/08/2020,,True
Aatlas Auto Recycling,791 ENERGY WY,CHULA VISTA,CA,91911,CWA,No,,,True
A Atlas Auto Recycling 2,935 D HERITAGE RD,SAN DIEGO,CA,92154,CWA,No,,,True
Oakland,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,,True
Da Silva Dairy Farms Lp # 2,18338 E. MARIPOSA RD,ESCALON,CA,95320,CWA,No,01/30/2008,,True
Benson Metal Polishing,"8940 N. BENSON AVE., SUITE G",MONTCLAIR,CA,91763,CWA,No,,,True
American Recycling,3055 FAIRMOUNT AVE,SAN DIEGO,CA,92105,CWA,Yes,08/21/2018,,True
Extra Space Storage,1260 E PHILLIPS BLVD,POMONA,CA,91766,CWA,No,11/28/2017,,True
Associated Vacuum,1524 WEST INDUSTRIAL PARK STREET,COVINA,CA,91722,CWA,No,09/04/2019,,True
Villa Pacifica Ranch,ALEXANDER RANCH AT VILLA CREE,CAYUCOS,CA,93430,CWA,No,06/16/2006,,True
Abandoned Mine Lands Program,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,,True
Abantos Automotive Cores,7729 S ALAMEDA STREET,LOS ANGELES,CA,90001,CWA,No,,,True
Abba Roller LLC,1351 E PHILADELPHIA ST,ONTARIO,CA,91761,CWA,No,01/31/2024,,True
631 Lommel Rd,631 LOMMEL RD,CALISTOGA,CA,94915,CWA,No,,,True
Abbot Industrial Supplies International,11604 HART ST,NORTH HOLLYWOOD,CA,91605,CWA,No,,,True
Abbott Diabetes Care Inc.,1360 SOUTH LOOP ROAD,ALAMEDA,CA,94502,CWA,No,11/01/2023,,True
Abbott,2251 FARADAY AVENUE SUITE 150,CARLSBAD,CA,92008,CWA,No,08/10/2021,,True
Abbott Electrophysiology,1530 O BRIEN DRIVE,MENLO PARK,CA,94025,CWA,No,,,True
Abbott,15900 VALLEY VIEW CT,SYLMAR,CA,91342,CWA,No,01/11/2018,,True
Abbott (Telfair building),13150 TELFAIR AVE,SYLMAR,CA,91342,CWA,No,01/08/2018,,True
Abbott,715 SYCAMORE DRIVE,MILPITAS,CA,95035,CWA,No,02/09/2023,,True
Johnson & Johnson Vision,510 COTTONWOOD DRIVE,MILPITAS,CA,95035,CWA,No,,,True
Abbott Vascular Inc,26531 YNEZ ROAD,TEMECULA,CA,92591,CWA,No,06/15/2011,,True
Abbotts Lagoon Trailhead,17400 SIR FRANCIS DRAKE BOULEVARD,INVERNESS,CA,94956,CWA,No,,,True
ABC Car Care,225 SAN JOSE AVE,SAN JOSE,CA,95125,CWA,No,,,True
ABC Worldwide Transportation,15 SOUTH BAYSHORE BLVD,SAN MATEO,CA,94401,CWA,No,06/14/2024,,True
ABC Worldwide Transportation,15  S BAYSHORE BLVD.,SAN MATEO,CA,94401,CWA,No,10/11/2019,,True
ABC Industrial Services,1411 &1419 NORTH MAGNOLIA,EL CAJON,CA,92020,CWA,No,12/29/2021,,True
ABC Ready Mix,7901 EL RIO AVE,SACRAMENTO,CA,95626,CWA,No,,,True
Associated Builders and Contractors,19466 FLIGHTPATH WAY,BAKERSFIELD,CA,93308,CWA,No,,,True
Starburns Industries,UNKNOWN,BURBANK,CA,00000,CWA,No,09/05/2006,,True
119 Lee Rd,119 LEE RD,WATSONVILLE,CA,95076,CWA,No,05/08/2024,,True
Abel and Brothers Custom Iron,1405 DESCANSO AVENUE,SAN MARCOS,CA,CA,CWA,No,,,True
Abel Automatics,165 N AVIADOR STREET,CAMARILLO,CA,93010,CWA,No,12/06/2024,,True
Abel Diaz Construction Inc.,1199 CALHOUN STREET,HAYWARD,CA,94544,CWA,No,11/15/2019,,True
Abel Tienda Custom Frames,1773 W LINCOLN AVE,ANAHEIM,CA,92801,CWA,No,,,True
Abel Tienda Custom Frames,1773 WEST LINCOLN AVENUE #F,ANAHEIM,CA,92801,CWA,Yes,05/04/2023,,True
Abel Tienda Custom Frames,1773 WESTLINCOLN AVENUE #F,ANAHEIM,CA,92801,CWA,No,10/29/2019,,True
Abel Tienda Custom Frames,1773 W LINCOLN AVE,ANAHEIM,CA,92801,CWA,No,,,True
48150 Harrison St,48150 HARRISON STREET,COACHELLA,CA,92236,CWA,No,04/25/2012,,True
City of Redding Transfer Station,2255 ABERNATHY,REDDING,CA,96003,CWA,No,,,True
Abex Exhibits,7101 7100 7118 FAIR AVE,NORTH HOLLYWOOD,CA,91605,CWA,No,,,True
Abhe & Svoboda,880 TAVERN RD,ALPINE,CA,91901,CWA,No,12/09/2021,,True
ABI Industries,7825 SAN LEANDRO ST,OAKLAND,CA,94621,CWA,No,,,True
A.B.I Associates,225 S SULTANA AVE,ONTARIO,CA,91761,CWA,No,,,True
Ability Trimodal Distribution,18626 REYES ST,COMPTON,CA,90221,CWA,No,09/13/2022,,True
ABL Space Systems,224 OREGON STREET,EL SEGUNDO,CA,90245,CWA,No,08/31/2022,,True
25032 Anza Dr,25032 ANZA DRIVE,VALENCIA,CA,91355,CWA,No,01/12/2018,,True
Aero Engineering,25032 ANZA DRIVE,VALENCIA,CA,91355,CWA,No,03/23/2022,,True
Able Sandblasting and Powder Coating,"1666 N MAGNOLIA AVE., UNIT K",EL CAJON,CA,CA,CWA,No,04/03/2023,,True
Able Storage,500 EAST MARKLAND DRIVE,MONTEREY PARK,CA,91755,CWA,No,,,True
"Above All Advertising, Inc.",6980 CORTE SANTA FE,SAN DIEGO,CA,92121,CWA,No,,,True
Monkish Brewing - Anaheim,336 S ANAHEIM BLVD,ANAHEIM,CA,92805,CWA,No,,,True
Abraham Lincoln Elementary School,1413 E BROADWAY AVE,ANAHEIM,CA,92805,CWA,No,,,True
Abrasive Blasting & Coating,1260 RAILROAD AVE BLDG 750,VALLEJO,CA,94592,CWA,No,,,True
Abrasive Dynamics,4591 TRAFFIC WAY,ATASCADERO,CA,93422,CWA,No,,,True
Abrisa Technologies,200 SOUTH HALLOCK DR,SANTA PAULA,CA,93060,CWA,Yes,,,True
ABS Manufacturers Inc,519  HORNING ST.,SAN JOSE,CA,95112,CWA,No,04/19/2019,,True
ABS Manufacturers Inc,519  HORNING ST.,SAN JOSE,CA,95112,CWA,No,,,True
"ABSOLUTE PRECISION MACHINING, Inc.",960 E ORANGETHORPE AVE UNIT A,ANAHEIM,CA,92801,CWA,No,,,True
"ABSOLUTE PRECISION MACHINING, Inc.",960 E ORANGETHORPE AVE,ANAHEIM,CA,92801,CWA,No,,,True
Absolute Technologies Inc,4890 E LA PALMA AVE,ANAHEIM,CA,92807,CWA,No,02/21/2018,,True
Absolute Transportation,11245 VANOWEN ST,NORTH HOLLYWOOD,CA,91605,CWA,No,,,True
Absolutely Foreign Inc,1804 W 5TH ST,SANTA ANA,CA,92703,CWA,No,,,True
US Air Conditioning Distributors,20431 NORTH SEA CIR,LAKE FOREST,CA,92630,CWA,No,,,True
AC COATING,1181 N FOUNTAIN WY,ANAHEIM,CA,92806,CWA,No,09/21/2018,,True
AC COATING,1181 N FOUNTAIN WY,ANAHEIM,CA,92806,CWA,No,,,True
Allied Freight Systems Inc,15100 HILOTON DRIVE,FONTANA,CA,92336,CWA,Yes,,,True
AC Mattress Manufacturer,7245 MADISON STREET,PARAMOUNT,CA,90723,CWA,Yes,10/28/2022,,True
Industrial Motoring,2273 E VIA BURTON ST,ANAHEIM,CA,92806,CWA,No,,,True
"AC Transit, Division 6, Hayward",1758 SABRE STREET,HAYWARD,CA,94545,CWA,No,,,True
AC Transit Central Maintenance,10626 INTERNATIONAL BLVD,OAKLAND,CA,94603,CWA,No,,,True
AC Transit Division 3,2016 MACDONALD AVE.,RICHMOND,CA,94801,CWA,No,08/28/2007,,True
AC Transit Division 3,2016 MACDONALD AVE,RICHMOND,CA,94801,CWA,No,,,True
AC Transit E Oakland Div 4,1100 SEMINARY AVE,OAKLAND,CA,94621,CWA,No,,,True
AC Transit Division 2,1177 47TH ST,EMERYVILLE,CA,94608,CWA,No,,,True
ACA Auto Salvage II,2091 STONEHURST DR,RIALTO,CA,92377,CWA,No,11/30/2023,,True
Acacia Apartments,1540 E ACACIA STREET,ONTARIO,CA,91761,CWA,No,,,True
House Of Pendragon Brewing Co.,4300 ACADEMY AVE,SANGER,CA,93657,CWA,No,,,True
Academy Doors,555 E MAITLAND STREET,ONTARIO,CA,91761,CWA,Yes,,,True
Academy Museum of Motion Pictures,6067 WILSHIRE,LOS ANGELES,CA,90036,CWA,No,,,True
Santa Monica College Center for Media & Design,1660 STEWART ST,SANTA MONICA,CA,90066,CWA,No,,,True
310 Moraga Rd,310 MORAGA RD,MORAGA,CA,94556,CWA,No,,,True
Acapulco Printing Services,124 N SULLIVAN ST,SANTA ANA,CA,92703,CWA,No,,,True
Acapulco Printing Services,124 N SULLIVAN ST,SANTA ANA,CA,92703,CWA,No,05/11/2023,,True
KRB7 & QXY9 & IUSJ Amazon Warehouse,861 WEST 4TH ST,BEAUMONT,CA,93063,CWA,No,02/26/2019,,True
Arcosa Crushed Concrete - Escondido Recycle Yard,8354 NELSON WAY,ESCONDIDO,CA,92026,CWA,No,,,True
Arcosa Crushed Concrete - Rialto Recycle Yard,250 E SANTA ANA AVE,RIALTO,CA,92316,CWA,No,,,True
Arcosa Crushed Concrete - Sun Valley Recycle Yard,9005 BRADLEY,SUN VALLEY,CA,91352,CWA,No,,,True
Accella Polyurethane Systems,8530 MILLIKEN AVENUE,RANCHO CUCAMONGA,CA,91730,CWA,No,,,True
Accion Construction,2217 W 2ND ST,SANTA ANA,CA,92703,CWA,No,,,True
13260 E Temple Ave,13260 EAST TEMPLE AVE,CITY OF INDUSTRY,CA,91746,CWA,No,,,True
13260 E Temple Ave,13260 EAST TEMPLE AVE,CITY OF INDUSTRY,CA,91746,CWA,No,,,True
1111 Abbott St,1111 ABBOTT STREET,SALINAS,CA,93901,CWA,No,,,True
Accu-Crome Plating Co,115 W 154TH ST,GARDENA,CA,90248,CWA,No,,,True
Accu-Crome Plating Co,115 W 154TH ST,ROSEWOOD,CA,90248,CWA,No,12/02/2019,,True
Accu-Logistics,2031 BURROUGHS AVE,SAN LEANDRO,CA,94577,CWA,No,,,True
ACCURATE ENGINEERING INC. Flex & Rigid-Flex PC BOARDS,8710 TELFAIR AVENUE,SUN VALLEY,CA,91352,CWA,No,10/09/2020,,True
Accurate Fabrication LLC,1728 W 166TH ST,GARDENA,CA,90247,CWA,No,06/04/2019,,True
Accurate Machine Shop,7356 TRADE ST,SAN DIEGO,CA,92121,CWA,No,,,True
Accurate Performance Machining,2255 S GRAND AVE,SANTA ANA,CA,92705,CWA,No,,,True
Accurate Steel Treating,10008 MILLER WAY,SOUTH GATE,CA,90280,CWA,No,,,True
Accurate Technology,1521 N PLACENTIA  AVE,ANAHEIM,CA,92806,CWA,No,,,True
Accu Tec Manufacturing,1027 SOUTH LINWOOD AVENUE,SANTA ANA,CA,92705,CWA,No,05/01/2019,,True
Accu Tec Manufacturing,1027 SOUTH LINWOOD AVENUE,SANTA ANA,CA,92705,CWA,No,12/03/2020,,True
"Accutek Packaging Equipment Company, Inc.",2685 SOUTH MELROSE DRIVE,VISTA,CA,92081,CWA,No,,,True
"Accutek Packaging Equipment Company, Inc.",2980 SCOTT STREET,VISTA,CA,92081,CWA,No,02/09/2022,,True
Ace auto dismantling,3209 EDISON HWY,BAKERSFIELD,CA,93307,CWA,No,,,True
Ace auto dismantling,3209 EDISON HWY,BAKERSFIELD,CA,93307,CWA,No,,,True
Ace Clearwater Enterprises Inc,7322 QUIMBY AVE,PARAMOUNT,CA,90723,CWA,Yes,,,True
Ace Clearwater Enterprises Inc,1614 KONA DR,COMPTON,CA,90220,CWA,Yes,08/27/2021,,True
ACE Clearwater Enterprises,19815 MAGELLAN DR,TORRANCE,CA,90502,CWA,No,09/13/2021,,True
Ace Ornamental,3920 VALLEY BOULEVARD,POMONA,CA,91768,CWA,No,11/14/2017,,True
Strand Ace Hardware-Manteca,20504 SOUTH HWY 99 FRONTGE RD,MANTECA,CA,95336,CWA,No,,,True
Ace Ornamental,4031 EAST MISSION BLVD,POMONA,CA,91766,CWA,No,,,True
Ace Ornamental,4031 EAST MISSION BLVD,MONTCLAIR,CA,91766,CWA,No,,,True
Ace Precision Tool,7611 SLATER AVE,HUNTINGTON BEACH,CA,92647,CWA,No,,,True
Ace Tube Bending,14 JOURNEY,ALISO VIEJO,CA,92656,CWA,No,,,True
3544 La Mancha Dr,3544 LA MANCHA DR,BREA,CA,92823,CWA,No,,,True
Anderson-Cottonwood Irrigation,2810SILVER,ANDERSON,CA,96007,CWA,No,,,True
"Acker-Stone Industries, Inc.",13296 TEMESCAL CANYON RD,CORONA,CA,92883,CWA,Yes,09/17/2019,,True
Ackley Metal Products,1311 E SAINT GERTRUDE PL,SANTA ANA,CA,92705,CWA,No,06/18/2018,,True
Ackley Metal Products,1311 EAST SAINT GERTRUDE PLACE,SANTA ANA,CA,92705,CWA,No,07/07/2022,,True
1000 El Camino Real,1000 EL CAMINO REAL,MILBRAE,CA,94030,CWA,No,,,True
Lanco Paints & Coatings - Orlando Manufacturing Plant,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,,True
CelLink,1026 BRANSTEN RD,SAN CARLOS,CA,94070,CWA,No,,,True
"ACM Machining, Inc",11390 GOLD DREDGE WY,RANCHO CORDOVA,CA,95742,CWA,Yes,04/08/2025,111998,True
ACM Machining,3218 LUYUNG DRIVE,RANCHO CORDOVA,CA,95742,CWA,No,11/20/2023,,True
2586 Cortez St,2586 CORTEZ ST,OXNARD,CA,93036,CWA,No,03/25/2025,,True
Acme Foreign Auto Wreckers,305 SEBASTOPOL RD,SANTA ROSA,CA,95407,CWA,No,,,True
Acme Linen Co Inc,5340 HARBOR STREET,COMMERCE,CA,90040,CWA,No,,,True
ACME PCB Assembly,5340 HARBOR STREET,COMMERCE,CA,90040,CWA,No,,,True
ACN Recycling Industries,936 MAHAR AVENUE,WILMINGTON,CA,90744,CWA,No,09/19/2023,,True
Ancient Oak Cellars,P O BOX 2061,HEALDSBURG,CA,95448,CWA,No,,,True
Acorn-Gencon Plastics,13818 OAKS AVE,CHINO,CA,91710,CWA,No,,,True
Acorn Ridge Casino,17600 VILLAGE DRIVE,PLYMOUTH,CA,95669,CWA,No,05/15/2026,,True
Acosta Corporation,1000 W NORTH SHORE DRIVE,BIG BEAR CITY,CA,92314,CWA,No,,,True
Acosta Tool & Die,160 INDUSTRY AVE,LA HABRA,CA,90631,CWA,No,,,True
Acquiesce Winery,22353 N TRETHEWAY ROAD,ACAMPO,CA,95220,CWA,No,,,True
Acra Aerospace,2121 E VIA BURTON ST,ANAHEIM,CA,92806,CWA,No,,,True
Acra Machining,1620 SOUTH CARLOSE AVENUE # E,ONTARIO,CA,91761,CWA,No,,,True
Acre Pizza,1080  PETALUMA BLVD N.,PETALUMA,CA,94952,CWA,No,,,True
"Acro Associates, Inc.",1990 OLIVERA ROAD SUITE A,CONCORD,CA,94520,CWA,No,04/04/2019,,True
"ACRO Printing, Inc.",13301 PHILADELPHIA ST,WHITTIER,CA,90601,CWA,No,12/27/2017,,True
Acrylonics,656  STOCKTON AVE.,SAN JOSE,CA,95126,CWA,No,05/24/2019,,True
Action Arts Gym,7914 RONSON RD STE J,SAN DIEGO,CA,92111,CWA,No,,,True
Action Composites Technology,12576 KIRKHAM WAY SUITE 2,POWAY,CA,92064,CWA,No,,,True
Action Industries,1120 OLYMPIC DR,CORONA,CA,92881,CWA,No,,,True
Action Metal Recycling,385 PITTSBURG AVE,RICHMOND,CA,94801,CWA,No,02/25/2010,,True
Action Metal Recycling,385 PITTSBURG AVE,RICHMOND,CA,94801,CWA,No,06/27/2012,,True
Action Plastic,645 S SANTA FE,SANTA ANA,CA,92705,CWA,No,10/29/2019,,True
Action Plastic,645 SANTA FE ST,SANTA ANA,CA,92705,CWA,No,,,True
Action Plastics,10397 ALDER AVENUE,BLOOMINGTON,CA,92316,CWA,No,,,True
Action Plastic,645 S SANTA FE,SANTA ANA,CA,92705,CWA,No,,,True
US Circuit Inc,1480 SIMPSON WAY,ESCONDIDO,CA,92029,CWA,No,,,True
Action Recycling,8642 N OLIVE AVE,ORANGE,CA,92685,CWA,Yes,06/07/2018,,True
Action Recycling,8642 N OLIVE AVE,ORANGE,CA,92865,CWA,No,,,True
ActionPac - Innovative Automated Packaging Solutions,1621 FISKE PLACE,OXNARD,CA,93033,CWA,No,03/21/2019,,True
Activar Construction Products Group - West Coast Manufacturing & Warehouse,6285 RANDOLPH STREET,COMMERCE,CA,90040,CWA,No,02/09/2018,,True
Active Grinding Inc,871 S ROSE PL,ANAHEIM,CA,92805,CWA,No,,,True
Active Magnetic Inspection,9356 1/2 SAN FERNANDO,SUN VALLEY,CA,91352,CWA,No,02/07/2018,,True
Active Plating Inc,1411 E POMONA ST,SANTA ANA,CA,92705,CWA,No,,,True
Active Recycling,5601 W VALLEY BLVD,LOS ANGELES,CA,90032,CWA,Yes,06/26/2019,,True
